station,valid,tmpf,dwpf,relh,feel
DFW,2020-03-21 03:15,,,,
DFW,2020-03-21 03:20,,,,
DFW,2020-03-21 03:25,,,,
DFW,2020-03-21 03:30,,,,
DFW,2020-03-21 03:35,,,,
DFW,2020-03-21 03:40,,,,
DFW,2020-03-21 03:45,,,,
DFW,2020-03-21 03:50,,,,
DFW,2020-03-21 03:53,46.00,37.90,73.18,39.82
DFW,2020-03-21 03:55,,,,
DFW,2020-03-21 04:00,,,,
DFW,2020-03-21 04:05,,,,
DFW,2020-03-21 04:10,,,,
DFW,2020-03-21 04:15,,,,
DFW,2020-03-21 04:20,,,,
DFW,2020-03-21 04:25,,,,
DFW,2020-03-21 04:30,,,,
DFW,2020-03-21 04:35,,,,
DFW,2020-03-21 04:40,,,,
DFW,2020-03-21 04:45,,,,
DFW,2020-03-21 04:50,,,,
DFW,2020-03-21 04:53,43.00,37.00,79.19,37.66
DFW,2020-03-21 04:55,,,,
DFW,2020-03-21 05:00,,,,
DFW,2020-03-21 05:05,,,,
DFW,2020-03-21 05:10,,,,
DFW,2020-03-21 05:15,,,,
DFW,2020-03-21 05:20,,,,
DFW,2020-03-21 05:25,,,,
DFW,2020-03-21 05:30,,,,
DFW,2020-03-21 05:35,,,,
DFW,2020-03-21 05:40,,,,
DFW,2020-03-21 05:45,,,,
DFW,2020-03-21 05:50,,,,
DFW,2020-03-21 05:53,42.10,37.00,81.98,37.09
DFW,2020-03-21 05:55,,,,
DFW,2020-03-21 06:00,,,,
DFW,2020-03-21 06:05,,,,
DFW,2020-03-21 06:10,,,,
DFW,2020-03-21 06:15,,,,
DFW,2020-03-21 06:20,,,,
DFW,2020-03-21 06:25,,,,
DFW,2020-03-21 06:30,,,,
DFW,2020-03-21 06:35,,,,
DFW,2020-03-21 06:40,,,,
DFW,2020-03-21 06:45,,,,
DFW,2020-03-21 06:50,,,,
DFW,2020-03-21 06:53,43.00,37.00,79.19,38.19
DFW,2020-03-21 06:55,,,,
DFW,2020-03-21 07:00,,,,
DFW,2020-03-21 07:05,,,,
DFW,2020-03-21 07:10,,,,
DFW,2020-03-21 07:15,,,,
DFW,2020-03-21 07:20,,,,
DFW,2020-03-21 07:25,,,,
DFW,2020-03-21 07:30,,,,
DFW,2020-03-21 07:35,,,,
DFW,2020-03-21 07:40,,,,
DFW,2020-03-21 07:45,,,,
DFW,2020-03-21 07:50,,,,
DFW,2020-03-21 07:53,43.00,37.00,79.19,37.19
DFW,2020-03-21 07:55,,,,
DFW,2020-03-21 08:00,,,,
DFW,2020-03-21 08:05,,,,
DFW,2020-03-21 08:10,,,,
DFW,2020-03-21 08:15,,,,
DFW,2020-03-21 08:20,,,,
DFW,2020-03-21 08:25,,,,
DFW,2020-03-21 08:30,,,,
DFW,2020-03-21 08:35,,,,
DFW,2020-03-21 08:40,,,,
DFW,2020-03-21 08:45,,,,
DFW,2020-03-21 08:50,,,,
DFW,2020-03-21 08:53,43.00,36.00,76.12,36.37
DFW,2020-03-21 08:55,,,,
DFW,2020-03-21 09:00,,,,
DFW,2020-03-21 09:05,,,,
DFW,2020-03-21 09:10,,,,
DFW,2020-03-21 09:15,,,,
DFW,2020-03-21 09:20,,,,
DFW,2020-03-21 09:25,,,,
DFW,2020-03-21 09:30,,,,
DFW,2020-03-21 09:35,,,,
DFW,2020-03-21 09:40,,,,
DFW,2020-03-21 09:45,,,,
DFW,2020-03-21 09:50,,,,
DFW,2020-03-21 09:53,42.10,36.00,78.80,35.63
DFW,2020-03-21 09:55,,,,
DFW,2020-03-21 10:00,,,,
DFW,2020-03-21 10:05,,,,
DFW,2020-03-21 10:10,,,,
DFW,2020-03-21 10:15,,,,
DFW,2020-03-21 10:20,,,,
DFW,2020-03-21 10:25,,,,
DFW,2020-03-21 10:30,,,,
DFW,2020-03-21 10:35,,,,
DFW,2020-03-21 10:40,,,,
DFW,2020-03-21 10:45,,,,
DFW,2020-03-21 10:50,,,,
DFW,2020-03-21 10:53,41.00,36.00,82.22,34.70
DFW,2020-03-21 10:55,,,,
DFW,2020-03-21 11:00,,,,
DFW,2020-03-21 11:05,,,,
DFW,2020-03-21 11:10,,,,
DFW,2020-03-21 11:15,,,,
DFW,2020-03-21 11:20,,,,
DFW,2020-03-21 11:25,,,,
DFW,2020-03-21 11:30,,,,
DFW,2020-03-21 11:35,,,,
DFW,2020-03-21 11:40,,,,
DFW,2020-03-21 11:45,,,,
DFW,2020-03-21 11:50,,,,
DFW,2020-03-21 11:53,41.00,36.00,82.22,35.20
DFW,2020-03-21 11:55,,,,
DFW,2020-03-21 12:00,,,,
DFW,2020-03-21 12:05,,,,
DFW,2020-03-21 12:10,,,,
DFW,2020-03-21 12:15,,,,
DFW,2020-03-21 12:20,,,,
DFW,2020-03-21 12:23,39.90,36.00,85.81,34.41
DFW,2020-03-21 12:25,,,,
DFW,2020-03-21 12:30,,,,
DFW,2020-03-21 12:35,,,,
DFW,2020-03-21 12:40,,,,
DFW,2020-03-21 12:45,,,,
DFW,2020-03-21 12:50,,,,
DFW,2020-03-21 12:53,39.90,37.00,89.27,34.41
DFW,2020-03-21 12:55,,,,
DFW,2020-03-21 13:00,,,,
DFW,2020-03-21 13:05,,,,
DFW,2020-03-21 13:10,,,,
DFW,2020-03-21 13:11,41.00,37.00,85.54,36.37
DFW,2020-03-21 13:15,,,,
DFW,2020-03-21 13:20,,,,
DFW,2020-03-21 13:25,,,,
DFW,2020-03-21 13:30,,,,
DFW,2020-03-21 13:35,,,,
DFW,2020-03-21 13:40,,,,
DFW,2020-03-21 13:45,,,,
DFW,2020-03-21 13:50,,,,
DFW,2020-03-21 13:53,42.10,37.00,81.98,35.23
DFW,2020-03-21 13:55,,,,
DFW,2020-03-21 14:00,,,,
DFW,2020-03-21 14:05,,,,
DFW,2020-03-21 14:10,,,,
DFW,2020-03-21 14:15,,,,
DFW,2020-03-21 14:20,,,,
DFW,2020-03-21 14:25,,,,
DFW,2020-03-21 14:30,,,,
DFW,2020-03-21 14:35,,,,
DFW,2020-03-21 14:40,,,,
DFW,2020-03-21 14:45,,,,
DFW,2020-03-21 14:50,,,,
DFW,2020-03-21 14:53,44.10,37.00,75.93,38.56
DFW,2020-03-21 14:55,,,,
DFW,2020-03-21 15:00,,,,
DFW,2020-03-21 15:05,,,,
DFW,2020-03-21 15:10,,,,
DFW,2020-03-21 15:15,,,,
DFW,2020-03-21 15:20,,,,
DFW,2020-03-21 15:25,,,,
DFW,2020-03-21 15:30,,,,
DFW,2020-03-21 15:35,,,,
DFW,2020-03-21 15:40,,,,
DFW,2020-03-21 15:45,,,,
DFW,2020-03-21 15:50,,,,
DFW,2020-03-21 15:53,44.10,37.90,78.66,39.02
DFW,2020-03-21 15:55,,,,
DFW,2020-03-21 16:00,,,,
DFW,2020-03-21 16:05,,,,
DFW,2020-03-21 16:10,,,,
DFW,2020-03-21 16:15,,,,
DFW,2020-03-21 16:20,,,,
DFW,2020-03-21 16:25,,,,
DFW,2020-03-21 16:30,,,,
DFW,2020-03-21 16:35,,,,
DFW,2020-03-21 16:40,,,,
DFW,2020-03-21 16:45,,,,
DFW,2020-03-21 16:50,,,,
DFW,2020-03-21 16:53,46.00,39.00,76.40,
DFW,2020-03-21 16:55,,,,
DFW,2020-03-21 17:00,,,,
DFW,2020-03-21 17:05,,,,
DFW,2020-03-21 17:10,,,,
DFW,2020-03-21 17:15,,,,
DFW,2020-03-21 17:20,,,,
DFW,2020-03-21 17:25,,,,
DFW,2020-03-21 17:30,,,,
DFW,2020-03-21 17:35,,,,
DFW,2020-03-21 17:40,,,,
DFW,2020-03-21 17:45,,,,
DFW,2020-03-21 17:50,,,,
DFW,2020-03-21 17:53,48.90,39.90,70.95,45.88
DFW,2020-03-21 17:55,,,,
DFW,2020-03-21 18:00,,,,
DFW,2020-03-21 18:05,,,,
DFW,2020-03-21 18:10,,,,
DFW,2020-03-21 18:15,,,,
DFW,2020-03-21 18:20,,,,
DFW,2020-03-21 18:25,,,,
DFW,2020-03-21 18:30,,,,
DFW,2020-03-21 18:35,52.00,42.10,68.86,
DFW,2020-03-21 18:40,,,,
DFW,2020-03-21 18:45,,,,
DFW,2020-03-21 18:50,,,,
DFW,2020-03-21 18:53,53.10,43.00,68.46,
DFW,2020-03-21 18:55,,,,
DFW,2020-03-21 19:00,,,,
DFW,2020-03-21 19:05,,,,
DFW,2020-03-21 19:10,,,,
DFW,2020-03-21 19:15,,,,
DFW,2020-03-21 19:20,,,,
DFW,2020-03-21 19:25,,,,
DFW,2020-03-21 19:30,,,,
DFW,2020-03-21 19:35,,,,
DFW,2020-03-21 19:40,,,,
DFW,2020-03-21 19:45,,,,
DFW,2020-03-21 19:50,,,,
DFW,2020-03-21 19:53,55.90,45.00,66.72,
DFW,2020-03-21 19:55,,,,
DFW,2020-03-21 20:00,,,,
DFW,2020-03-21 20:05,,,,
DFW,2020-03-21 20:10,,,,
DFW,2020-03-21 20:15,,,,
DFW,2020-03-21 20:20,,,,
DFW,2020-03-21 20:25,,,,
DFW,2020-03-21 20:30,,,,
DFW,2020-03-21 20:35,,,,
DFW,2020-03-21 20:40,,,,
DFW,2020-03-21 20:45,,,,
DFW,2020-03-21 20:50,,,,
DFW,2020-03-21 20:53,57.00,45.00,64.12,
DFW,2020-03-21 20:55,,,,
DFW,2020-03-21 21:00,,,,
DFW,2020-03-21 21:05,,,,
DFW,2020-03-21 21:10,,,,
DFW,2020-03-21 21:15,,,,
DFW,2020-03-21 21:20,,,,
DFW,2020-03-21 21:25,,,,
DFW,2020-03-21 21:30,,,,
DFW,2020-03-21 21:35,,,,
DFW,2020-03-21 21:40,,,,
DFW,2020-03-21 21:45,,,,
DFW,2020-03-21 21:50,,,,
DFW,2020-03-21 21:53,57.00,46.00,66.59,
DFW,2020-03-21 21:55,,,,
DFW,2020-03-21 22:00,,,,
DFW,2020-03-21 22:05,,,,
DFW,2020-03-21 22:10,,,,
DFW,2020-03-21 22:15,,,,
DFW,2020-03-21 22:20,,,,
DFW,2020-03-21 22:25,,,,
DFW,2020-03-21 22:30,,,,
DFW,2020-03-21 22:35,,,,
DFW,2020-03-21 22:40,,,,
DFW,2020-03-21 22:45,,,,
DFW,2020-03-21 22:50,,,,
DFW,2020-03-21 22:53,55.90,46.00,69.30,
DFW,2020-03-21 22:55,,,,
DFW,2020-03-21 23:00,,,,
DFW,2020-03-21 23:05,,,,
DFW,2020-03-21 23:10,,,,
DFW,2020-03-21 23:15,,,,
DFW,2020-03-21 23:20,,,,
DFW,2020-03-21 23:25,,,,
DFW,2020-03-21 23:30,,,,
DFW,2020-03-21 23:35,,,,
DFW,2020-03-21 23:40,,,,
DFW,2020-03-21 23:45,,,,
DFW,2020-03-21 23:50,,,,
DFW,2020-03-21 23:53,55.00,46.90,74.08,
DFW,2020-03-21 23:55,,,,
DFW,2020-03-22 00:00,,,,
DFW,2020-03-22 00:05,,,,
DFW,2020-03-22 00:10,,,,
DFW,2020-03-22 00:15,,,,
DFW,2020-03-22 00:20,,,,
DFW,2020-03-22 00:25,,,,
DFW,2020-03-22 00:30,,,,
DFW,2020-03-22 00:35,,,,
DFW,2020-03-22 00:40,,,,
DFW,2020-03-22 00:45,,,,
DFW,2020-03-22 00:50,,,,
DFW,2020-03-22 00:53,55.00,48.00,77.21,
DFW,2020-03-22 00:55,,,,
DFW,2020-03-22 01:00,,,,
DFW,2020-03-22 01:05,,,,
DFW,2020-03-22 01:10,,,,
DFW,2020-03-22 01:15,,,,
DFW,2020-03-22 01:20,,,,
DFW,2020-03-22 01:25,,,,
DFW,2020-03-22 01:30,,,,
DFW,2020-03-22 01:35,,,,
DFW,2020-03-22 01:40,,,,
DFW,2020-03-22 01:45,,,,
DFW,2020-03-22 01:50,,,,
DFW,2020-03-22 01:53,53.10,50.00,89.18,
DFW,2020-03-22 01:55,,,,
DFW,2020-03-22 02:00,,,,
DFW,2020-03-22 02:05,,,,
DFW,2020-03-22 02:10,,,,
DFW,2020-03-22 02:15,,,,
DFW,2020-03-22 02:20,,,,
DFW,2020-03-22 02:25,,,,
DFW,2020-03-22 02:30,,,,
DFW,2020-03-22 02:35,,,,
DFW,2020-03-22 02:39,52.00,50.00,92.86,
DFW,2020-03-22 02:40,,,,
DFW,2020-03-22 02:45,,,,
DFW,2020-03-22 02:50,,,,
DFW,2020-03-22 02:53,52.00,50.00,92.86,
DFW,2020-03-22 02:55,,,,
DFW,2020-03-22 03:00,,,,
DFW,2020-03-22 03:05,,,,
DFW,2020-03-22 03:10,,,,
DFW,2020-03-22 03:15,,,,
DFW,2020-03-22 03:20,,,,
DFW,2020-03-22 03:25,,,,
DFW,2020-03-22 03:30,,,,
DFW,2020-03-22 03:35,,,,
DFW,2020-03-22 03:40,,,,
DFW,2020-03-22 03:45,,,,
DFW,2020-03-22 03:50,,,,
DFW,2020-03-22 03:53,52.00,52.00,100.00,
DFW,2020-03-22 03:55,,,,
DFW,2020-03-22 04:00,,,,
DFW,2020-03-22 04:05,,,,
DFW,2020-03-22 04:10,,,,
DFW,2020-03-22 04:15,,,,
DFW,2020-03-22 04:20,,,,
DFW,2020-03-22 04:25,,,,
DFW,2020-03-22 04:30,,,,
DFW,2020-03-22 04:35,,,,
DFW,2020-03-22 04:40,,,,
DFW,2020-03-22 04:45,,,,
DFW,2020-03-22 04:50,,,,
DFW,2020-03-22 04:53,52.00,51.10,96.73,
DFW,2020-03-22 04:55,,,,
DFW,2020-03-22 05:00,,,,
DFW,2020-03-22 05:05,,,,
DFW,2020-03-22 05:10,,,,
DFW,2020-03-22 05:15,,,,
DFW,2020-03-22 05:20,,,,
DFW,2020-03-22 05:25,,,,
DFW,2020-03-22 05:30,,,,
DFW,2020-03-22 05:35,,,,
DFW,2020-03-22 05:40,,,,
DFW,2020-03-22 05:45,,,,
DFW,2020-03-22 05:50,,,,
DFW,2020-03-22 05:53,52.00,52.00,100.00,
DFW,2020-03-22 05:55,,,,
DFW,2020-03-22 06:00,,,,
DFW,2020-03-22 06:05,,,,
DFW,2020-03-22 06:10,,,,
DFW,2020-03-22 06:15,,,,
DFW,2020-03-22 06:20,,,,
DFW,2020-03-22 06:25,,,,
DFW,2020-03-22 06:30,,,,
DFW,2020-03-22 06:35,,,,
DFW,2020-03-22 06:40,,,,
DFW,2020-03-22 06:45,,,,
DFW,2020-03-22 06:50,,,,
DFW,2020-03-22 06:53,52.00,52.00,100.00,
DFW,2020-03-22 06:55,,,,
DFW,2020-03-22 07:00,,,,
DFW,2020-03-22 07:05,,,,
DFW,2020-03-22 07:10,,,,
DFW,2020-03-22 07:15,,,,
DFW,2020-03-22 07:20,,,,
DFW,2020-03-22 07:25,,,,
DFW,2020-03-22 07:30,,,,
DFW,2020-03-22 07:35,,,,
DFW,2020-03-22 07:40,,,,
DFW,2020-03-22 07:45,,,,
DFW,2020-03-22 07:50,,,,
DFW,2020-03-22 07:53,52.00,52.00,100.00,
DFW,2020-03-22 07:55,,,,
DFW,2020-03-22 08:00,,,,
DFW,2020-03-22 08:05,,,,
DFW,2020-03-22 08:10,,,,
DFW,2020-03-22 08:15,,,,
DFW,2020-03-22 08:20,,,,
DFW,2020-03-22 08:25,,,,
DFW,2020-03-22 08:30,,,,
DFW,2020-03-22 08:35,,,,
DFW,2020-03-22 08:40,,,,
DFW,2020-03-22 08:45,,,,
DFW,2020-03-22 08:50,,,,
DFW,2020-03-22 08:53,53.10,53.10,100.00,
DFW,2020-03-22 08:55,,,,
DFW,2020-03-22 09:00,,,,
DFW,2020-03-22 09:05,,,,
DFW,2020-03-22 09:10,,,,
DFW,2020-03-22 09:15,,,,
DFW,2020-03-22 09:20,,,,
DFW,2020-03-22 09:25,,,,
DFW,2020-03-22 09:30,,,,
DFW,2020-03-22 09:35,,,,
DFW,2020-03-22 09:40,,,,
DFW,2020-03-22 09:45,,,,
DFW,2020-03-22 09:50,,,,
DFW,2020-03-22 09:53,53.10,53.10,100.00,
DFW,2020-03-22 09:55,,,,
DFW,2020-03-22 09:57,53.10,53.10,100.00,
DFW,2020-03-22 10:00,,,,
DFW,2020-03-22 10:05,,,,
DFW,2020-03-22 10:10,,,,
DFW,2020-03-22 10:15,,,,
DFW,2020-03-22 10:20,,,,
DFW,2020-03-22 10:25,,,,
DFW,2020-03-22 10:30,,,,
DFW,2020-03-22 10:35,,,,
DFW,2020-03-22 10:40,,,,
DFW,2020-03-22 10:45,,,,
DFW,2020-03-22 10:50,,,,
DFW,2020-03-22 10:53,53.10,53.10,100.00,
DFW,2020-03-22 10:55,,,,
DFW,2020-03-22 11:00,,,,
DFW,2020-03-22 11:05,,,,
DFW,2020-03-22 11:10,,,,
DFW,2020-03-22 11:15,,,,
DFW,2020-03-22 11:20,,,,
DFW,2020-03-22 11:25,,,,
DFW,2020-03-22 11:27,53.10,53.10,100.00,
DFW,2020-03-22 11:30,,,,
DFW,2020-03-22 11:35,,,,
DFW,2020-03-22 11:40,,,,
DFW,2020-03-22 11:45,,,,
DFW,2020-03-22 11:50,,,,
DFW,2020-03-22 11:53,53.10,53.10,100.00,
DFW,2020-03-22 11:55,,,,
DFW,2020-03-22 12:00,,,,
DFW,2020-03-22 12:05,,,,
DFW,2020-03-22 12:10,,,,
DFW,2020-03-22 12:15,,,,
DFW,2020-03-22 12:20,,,,
DFW,2020-03-22 12:25,,,,
DFW,2020-03-22 12:30,,,,
DFW,2020-03-22 12:35,,,,
DFW,2020-03-22 12:40,,,,
DFW,2020-03-22 12:45,,,,
DFW,2020-03-22 12:50,,,,
DFW,2020-03-22 12:53,54.00,54.00,100.00,
DFW,2020-03-22 12:55,,,,
DFW,2020-03-22 13:00,,,,
DFW,2020-03-22 13:05,,,,
DFW,2020-03-22 13:08,54.00,54.00,100.00,
DFW,2020-03-22 13:10,,,,
DFW,2020-03-22 13:15,,,,
DFW,2020-03-22 13:20,,,,
DFW,2020-03-22 13:25,,,,
DFW,2020-03-22 13:30,,,,
DFW,2020-03-22 13:35,,,,
DFW,2020-03-22 13:40,,,,
DFW,2020-03-22 13:45,,,,
DFW,2020-03-22 13:50,,,,
DFW,2020-03-22 13:53,54.00,54.00,100.00,
DFW,2020-03-22 13:55,,,,
DFW,2020-03-22 14:00,,,,
DFW,2020-03-22 14:05,,,,
DFW,2020-03-22 14:10,,,,
DFW,2020-03-22 14:15,,,,
DFW,2020-03-22 14:20,,,,
DFW,2020-03-22 14:25,,,,
DFW,2020-03-22 14:30,,,,
DFW,2020-03-22 14:35,,,,
DFW,2020-03-22 14:36,54.00,54.00,100.00,
DFW,2020-03-22 14:40,,,,
DFW,2020-03-22 14:45,,,,
DFW,2020-03-22 14:50,,,,
DFW,2020-03-22 14:53,54.00,54.00,100.00,
DFW,2020-03-22 14:55,,,,
DFW,2020-03-22 15:00,,,,
DFW,2020-03-22 15:05,,,,
DFW,2020-03-22 15:10,,,,
DFW,2020-03-22 15:15,,,,
DFW,2020-03-22 15:20,,,,
DFW,2020-03-22 15:25,,,,
DFW,2020-03-22 15:30,,,,
DFW,2020-03-22 15:35,,,,
DFW,2020-03-22 15:40,,,,
DFW,2020-03-22 15:45,,,,
DFW,2020-03-22 15:48,55.40,55.40,100.00,
DFW,2020-03-22 15:50,,,,
DFW,2020-03-22 15:53,55.00,55.00,100.00,
DFW,2020-03-22 15:55,,,,
DFW,2020-03-22 16:00,,,,
DFW,2020-03-22 16:05,,,,
DFW,2020-03-22 16:10,,,,
DFW,2020-03-22 16:15,,,,
DFW,2020-03-22 16:20,,,,
DFW,2020-03-22 16:25,,,,
DFW,2020-03-22 16:30,,,,
DFW,2020-03-22 16:35,,,,
DFW,2020-03-22 16:40,,,,
DFW,2020-03-22 16:45,,,,
DFW,2020-03-22 16:50,,,,
DFW,2020-03-22 16:53,55.90,55.00,96.78,
DFW,2020-03-22 16:55,,,,
DFW,2020-03-22 17:00,,,,
DFW,2020-03-22 17:05,,,,
DFW,2020-03-22 17:10,,,,
DFW,2020-03-22 17:15,,,,
DFW,2020-03-22 17:20,,,,
DFW,2020-03-22 17:25,,,,
DFW,2020-03-22 17:30,,,,
DFW,2020-03-22 17:35,,,,
DFW,2020-03-22 17:40,,,,
DFW,2020-03-22 17:45,,,,
DFW,2020-03-22 17:50,,,,
DFW,2020-03-22 17:53,55.90,55.00,96.78,
DFW,2020-03-22 17:55,,,,
DFW,2020-03-22 18:00,,,,
DFW,2020-03-22 18:05,,,,
DFW,2020-03-22 18:10,,,,
DFW,2020-03-22 18:15,,,,
DFW,2020-03-22 18:20,,,,
DFW,2020-03-22 18:25,,,,
DFW,2020-03-22 18:30,,,,
DFW,2020-03-22 18:35,,,,
DFW,2020-03-22 18:40,,,,
DFW,2020-03-22 18:45,,,,
DFW,2020-03-22 18:50,,,,
DFW,2020-03-22 18:53,57.90,55.90,93.04,
DFW,2020-03-22 18:55,,,,
DFW,2020-03-22 19:00,,,,
DFW,2020-03-22 19:05,,,,
DFW,2020-03-22 19:10,,,,
DFW,2020-03-22 19:15,,,,
DFW,2020-03-22 19:20,,,,
DFW,2020-03-22 19:25,,,,
DFW,2020-03-22 19:30,,,,
DFW,2020-03-22 19:35,,,,
DFW,2020-03-22 19:40,,,,
DFW,2020-03-22 19:45,,,,
DFW,2020-03-22 19:50,,,,
DFW,2020-03-22 19:53,60.10,57.00,89.48,
DFW,2020-03-22 19:55,,,,
DFW,2020-03-22 20:00,,,,
DFW,2020-03-22 20:05,,,,
DFW,2020-03-22 20:10,,,,
DFW,2020-03-22 20:15,,,,
DFW,2020-03-22 20:20,,,,
DFW,2020-03-22 20:25,,,,
DFW,2020-03-22 20:30,,,,
DFW,2020-03-22 20:35,,,,
DFW,2020-03-22 20:40,,,,
DFW,2020-03-22 20:45,,,,
DFW,2020-03-22 20:50,,,,
DFW,2020-03-22 20:53,60.10,57.00,89.48,
DFW,2020-03-22 20:55,,,,
DFW,2020-03-22 21:00,,,,
DFW,2020-03-22 21:05,,,,
DFW,2020-03-22 21:10,,,,
DFW,2020-03-22 21:15,,,,
DFW,2020-03-22 21:20,,,,
DFW,2020-03-22 21:25,,,,
DFW,2020-03-22 21:30,,,,
DFW,2020-03-22 21:35,,,,
DFW,2020-03-22 21:40,,,,
DFW,2020-03-22 21:45,,,,
DFW,2020-03-22 21:50,,,,
DFW,2020-03-22 21:53,60.10,57.00,89.48,
DFW,2020-03-22 21:55,,,,
DFW,2020-03-22 22:00,,,,
DFW,2020-03-22 22:05,,,,
DFW,2020-03-22 22:10,,,,
DFW,2020-03-22 22:15,,,,
DFW,2020-03-22 22:20,,,,
DFW,2020-03-22 22:25,,,,
DFW,2020-03-22 22:30,,,,
DFW,2020-03-22 22:35,,,,
DFW,2020-03-22 22:40,,,,
DFW,2020-03-22 22:45,,,,
DFW,2020-03-22 22:50,,,,
DFW,2020-03-22 22:53,60.10,57.00,89.48,
DFW,2020-03-22 22:55,,,,
DFW,2020-03-22 23:00,,,,
DFW,2020-03-22 23:05,,,,
DFW,2020-03-22 23:10,,,,
DFW,2020-03-22 23:15,,,,
DFW,2020-03-22 23:20,,,,
DFW,2020-03-22 23:25,,,,
DFW,2020-03-22 23:30,,,,
DFW,2020-03-22 23:35,,,,
DFW,2020-03-22 23:37,60.10,57.90,92.43,
DFW,2020-03-22 23:40,,,,
DFW,2020-03-22 23:45,,,,
DFW,2020-03-22 23:50,,,,
DFW,2020-03-22 23:53,60.10,57.00,89.48,
DFW,2020-03-22 23:55,,,,
DFW,2020-03-23 00:00,,,,
DFW,2020-03-23 00:05,,,,
DFW,2020-03-23 00:10,,,,
DFW,2020-03-23 00:15,,,,
DFW,2020-03-23 00:20,,,,
DFW,2020-03-23 00:25,,,,
DFW,2020-03-23 00:30,,,,
DFW,2020-03-23 00:35,,,,
DFW,2020-03-23 00:40,,,,
DFW,2020-03-23 00:45,,,,
DFW,2020-03-23 00:50,,,,
DFW,2020-03-23 00:53,60.10,57.90,92.43,
DFW,2020-03-23 00:55,,,,
DFW,2020-03-23 01:00,,,,
DFW,2020-03-23 01:05,,,,
DFW,2020-03-23 01:10,,,,
DFW,2020-03-23 01:15,,,,
DFW,2020-03-23 01:20,,,,
DFW,2020-03-23 01:25,,,,
DFW,2020-03-23 01:29,59.00,57.90,96.13,
DFW,2020-03-23 01:30,,,,
DFW,2020-03-23 01:35,,,,
DFW,2020-03-23 01:40,,,,
DFW,2020-03-23 01:45,,,,
DFW,2020-03-23 01:50,,,,
DFW,2020-03-23 01:53,59.00,57.90,96.13,
DFW,2020-03-23 01:55,,,,
DFW,2020-03-23 01:57,59.00,59.00,100.00,
DFW,2020-03-23 02:00,,,,
DFW,2020-03-23 02:05,,,,
DFW,2020-03-23 02:10,,,,
DFW,2020-03-23 02:15,,,,
DFW,2020-03-23 02:20,,,,
DFW,2020-03-23 02:25,,,,
DFW,2020-03-23 02:30,,,,
DFW,2020-03-23 02:35,,,,
DFW,2020-03-23 02:40,,,,
DFW,2020-03-23 02:45,,,,
DFW,2020-03-23 02:50,,,,
DFW,2020-03-23 02:53,59.00,59.00,100.00,
DFW,2020-03-23 02:55,,,,
DFW,2020-03-23 02:58,59.00,59.00,100.00,
DFW,2020-03-23 03:00,,,,
DFW,2020-03-23 03:05,,,,
DFW,2020-03-23 03:10,,,,
DFW,2020-03-23 03:15,,,,
DFW,2020-03-23 03:20,,,,
DFW,2020-03-23 03:25,,,,
DFW,2020-03-23 03:30,,,,
DFW,2020-03-23 03:35,,,,
DFW,2020-03-23 03:40,,,,
DFW,2020-03-23 03:45,,,,
DFW,2020-03-23 03:50,,,,
DFW,2020-03-23 03:53,59.00,59.00,100.00,
DFW,2020-03-23 03:55,,,,
DFW,2020-03-23 04:00,,,,
DFW,2020-03-23 04:05,,,,
DFW,2020-03-23 04:10,,,,
DFW,2020-03-23 04:15,,,,
DFW,2020-03-23 04:17,59.00,59.00,100.00,
DFW,2020-03-23 04:20,,,,
DFW,2020-03-23 04:25,,,,
DFW,2020-03-23 04:30,,,,
DFW,2020-03-23 04:35,,,,
DFW,2020-03-23 04:40,,,,
DFW,2020-03-23 04:45,,,,
DFW,2020-03-23 04:50,,,,
DFW,2020-03-23 04:53,59.00,59.00,100.00,
DFW,2020-03-23 04:55,,,,
DFW,2020-03-23 05:00,,,,
DFW,2020-03-23 05:05,,,,
DFW,2020-03-23 05:10,,,,
DFW,2020-03-23 05:15,,,,
DFW,2020-03-23 05:20,,,,
DFW,2020-03-23 05:25,,,,
DFW,2020-03-23 05:30,,,,
DFW,2020-03-23 05:35,,,,
DFW,2020-03-23 05:40,,,,
DFW,2020-03-23 05:45,,,,
DFW,2020-03-23 05:50,,,,
DFW,2020-03-23 05:53,59.00,59.00,100.00,
DFW,2020-03-23 05:55,,,,
DFW,2020-03-23 05:59,59.00,59.00,100.00,
DFW,2020-03-23 06:00,,,,
DFW,2020-03-23 06:05,,,,
DFW,2020-03-23 06:10,,,,
DFW,2020-03-23 06:15,,,,
DFW,2020-03-23 06:20,,,,
DFW,2020-03-23 06:25,,,,
DFW,2020-03-23 06:30,,,,
DFW,2020-03-23 06:35,,,,
DFW,2020-03-23 06:40,,,,
DFW,2020-03-23 06:45,,,,
DFW,2020-03-23 06:50,,,,
DFW,2020-03-23 06:53,59.00,59.00,100.00,
DFW,2020-03-23 06:55,,,,
DFW,2020-03-23 07:00,,,,
DFW,2020-03-23 07:05,,,,
DFW,2020-03-23 07:10,,,,
DFW,2020-03-23 07:15,,,,
DFW,2020-03-23 07:20,,,,
DFW,2020-03-23 07:25,,,,
DFW,2020-03-23 07:27,59.00,59.00,100.00,
DFW,2020-03-23 07:30,,,,
DFW,2020-03-23 07:35,,,,
DFW,2020-03-23 07:40,,,,
DFW,2020-03-23 07:42,59.00,59.00,100.00,
DFW,2020-03-23 07:45,,,,
DFW,2020-03-23 07:50,,,,
